12,9,1837,351,103.17,234.13,1,-1,-1,-1
12,11,1278,545,47.794,108.46,1,-1,-1,-1
12,12,266,463,103.17,234.13,1,-1,-1,-1
13,1,1643,408,146.62,332.71,1,-1,-1,-1
13,2,1326,490,73.864,167.61,1,-1,-1,-1
13,4,151,501,28.302,64.224,1,-1,-1,-1
13,5,1689,385,146.62,332.71,1,-1,-1,-1
13,9,1867,391,30.903,70.127,1,-1,-1,-1
13,11,1286,545,47.794,108.46,1,-1,-1,-1
13,12,266,463,103.17,234.13,1,-1,-1,-1
14,1,1619,396,159.84,362.7,1,-1,-1,-1
14,2,1326,490,73.864,167.61,1,-1,-1,-1
14,4,151,501,28.302,64.224,1,-1,-1,-1
14,5,1668,371,159.84,362.7,1,-1,-1,-1
14,9,1867,391,30.903,70.127,1,-1,-1,-1
14,11,1286,545,47.794,108.46,1,-1,-1,-1
14,12,-52,254,270.83,614.58,1,-1,-1,-1
14,13,1717,396,159.84,362.7,1,-1,-1,-1
15,1,1619,396,159.84,362.7,1,-1,-1,-1
15,2,1336,500,67.474,153.11,1,-1,-1,-1
15,4,151,501,28.302,64.224,1,-1,-1,-1
15,5,1668,371,159.84,362.7,1,-1,-1,-1
15,9,1867,393,26.0,59.0,1,-1,-1,-1
15,11,1286,545,47.794,108.46,1,-1,-1,-1
15,12,-52,254,270.83,614.58,1,-1,-1,-1
15,13,1825,535,33.737,76.557,1,-1,-1,-1
16,1,1619,396,159.84,362.7,1,-1,-1,-1
16,2,1336,500,67.474,153.11,1,-1,-1,-1
16,4,151,501,28.302,64.224,1,-1,-1,-1
16,5,1668,371,159.84,362.7,1,-1,-1,-1
16,9,1867,393,26.0,59.0,1,-1,-1,-1
16,11,1286,545,47.794,108.46,1,-1,-1,-1
16,12,-52,254,270.83,614.58,1,-1,-1,-1
16,13,1825,535,33.737,76.557,1,-1,-1,-1
16,14,1834,532,36.723,83.333,1,-1,-1,-1
16,15,1320,462,30.903,70.127,1,-1,-1,-1
17,1,1711,408,146.62,332.71,1,-1,-1,-1
17,2,1336,500,67.474,153.11,1,-1,-1,-1
17,4,151,501,28.302,64.224,1,-1,-1,-1
17,5,1666,385,146.62,332.71,1,-1,-1,-1
17,9,1867,393,26.0,59.0,1,-1,-1,-1
17,11,1286,545,47.794,108.46,1,-1,-1,-1
17,12,-52,254,270.83,614.58,1,-1,-1,-1
17,13,1825,535,33.737,76.557,1,-1,-1,-1
17,14,1834,532,36.723,83.333,1,-1,-1,-1
17,15,1320,462,30.903,70.127,1,-1,-1,-1
18,1,1711,408,146.62,332.71,1,-1,-1,-1
18,2,1350,503,61.514,139.59,1,-1,-1,-1
18,5,1666,408,146.62,332.71,1,-1,-1,-1
18,9,1867,393,26.0,59.0,1,-1,-1,-1
18,11,1295,461,87.838,199.32,1,-1,-1,-1
18,12,-52,254,270.83,614.58,1,-1,-1,-1
18,13,1825,535,33.737,76.557,1,-1,-1,-1
18,14,1836,541,33.737,76.557,1,-1,-1,-1
18,15,1320,462,30.903,70.127,1,-1,-1,-1
18,16,1594,396,159.84,362.7,1,-1,-1,-1
19,1,1711,408,146.62,332.71,1,-1,-1,-1
19,2,1350,503,61.514,139.59,1,-1,-1,-1
19,5,1666,408,146.62,332.71,1,-1,-1,-1
19,9,1867,393,26.0,59.0,1,-1,-1,-1
19,11,1291,454,94.66,214.81,1,-1,-1,-1
19,12,-52,254,270.83,614.58,1,-1,-1,-1
19,13,1825,535,33.737,76.557,1,-1,-1,-1
19,14,1836,541,33.737,76.557,1,-1,-1,-1
19,15,1320,462,30.903,70.127,1,-1,-1,-1
19,16,1594,396,159.84,362.7,1,-1,-1,-1
20,1,1711,408,146.62,332.71,1,-1,-1,-1
20,2,1349,490,73.864,167.61,1,-1,-1,-1
20,5,1643,371,159.84,362.7,1,-1,-1,-1
20,11,1308,474,87.838,199.32,1,-1,-1,-1
20,12,-52,254,270.83,614.58,1,-1,-1,-1
20,14,1838,543,30.903,70.127,1,-1,-1,-1
20,15,1320,462,30.903,70.127,1,-1,-1,-1
20,16,1594,396,159.84,362.7,1,-1,-1,-1
21,1,1692,396,159.84,362.7,1,-1,-1,-1
21,2,1349,490,73.864,167.61,1,-1,-1,-1
21,5,1643,371,159.84,362.7,1,-1,-1,-1
21,11,1308,474,87.838,199.32,1,-1,-1,-1
21,12,-52,254,270.83,614.58,1,-1,-1,-1
21,14,1838,543,30.903,70.127,1,-1,-1,-1
21,16,1594,396,159.84,362.7,1,-1,-1,-1
22,1,1692,396,159.84,362.7,1,-1,-1,-1
22,2,1349,490,73.864,167.61,1,-1,-1,-1
22,5,1643,396,159.84,362.7,1,-1,-1,-1
22,11,1314,468,79.918,181.35,1,-1,-1,-1
22,12,-52,254,270.83,614.58,1,-1,-1,-1
22,14,1792,456,73.864,167.61,1,-1,-1,-1
22,16,1594,371,159.84,362.7,1,-1,-1,-1
22,17,298,463,103.17,234.13,1,-1,-1,-1
23,1,1792,456,73.864,167.61,1,-1,-1,-1
23,2,1349,490,73.864,167.61,1,-1,-1,-1
23,5,1643,354,175.68,398.65,1,-1,-1,-1
23,11,1315,468,73.864,167.61,1,-1,-1,-1
23,12,-52,254,270.83,614.58,1,-1,-1,-1
23,14,1792,456,73.864,167.61,1,-1,-1,-1
23,16,1589,381,175.68,398.65,1,-1,-1,-1
23,17,298,463,103.17,234.13,1,-1,-1,-1
24,1,1792,456,73.864,167.61,1,-1,-1,-1
24,2,1349,490,73.864,167.61,1,-1,-1,-1
24,5,1668,371,159.84,362.7,1,-1,-1,-1
24,11,1326,479,73.864,167.61,1,-1,-1,-1
24,12,-52,254,270.83,614.58,1,-1,-1,-1
24,14,1804,475,61.514,139.59,1,-1,-1,-1
24,16,1619,396,159.84,362.7,1,-1,-1,-1
24,17,298,463,103.17,234.13,1,-1,-1,-1
25,1,1843,357,79.918,181.35,1,-1,-1,-1
25,2,1349,490,73.864,167.61,1,-1,-1,-1
25,5,1668,371,159.84,362.7,1,-1,-1,-1
25,11,1326,479,73.864,167.61,1,-1,-1,-1
25,12,-10,254,270.83,614.58,1,-1,-1,-1
25,14,1840,532,36.723,83.333,1,-1,-1,-1
25,16,1619,396,159.84,362.7,1,-1,-1,-1
25,17,298,463,103.17,234.13,1,-1,-1,-1
25,18,1810,535,33.737,76.557,1,-1,-1,-1
26,1,1843,357,79.918,181.35,1,-1,-1,-1
26,2,1349,490,73.864,167.61,1,-1,-1,-1
26,5,1668,371,159.84,362.7,1,-1,-1,-1
26,11,1326,479,73.864,167.61,1,-1,-1,-1
26,12,31,296,270.83,614.58,1,-1,-1,-1
26,14,1840,532,36.723,83.333,1,-1,-1,-1
26,16,1619,396,159.84,362.7,1,-1,-1,-1
26,17,312,500,30.903,70.127,1,-1,-1,-1
26,18,1835,557,26.0,59.0,1,-1,-1,-1
26,19,-52,254,270.83,614.58,1,-1,-1,-1
27,1,1831,357,79.918,181.35,1,-1,-1,-1
27,2,1349,490,73.864,167.61,1,-1,-1,-1
27,5,1670,381,175.68,398.65,1,-1,-1,-1
27,11,1326,479,73.864,167.61,1,-1,-1,-1
27,12,107,565,146.62,332.71,1,-1,-1,-1
27,14,1840,532,36.723,83.333,1,-1,-1,-1
27,16,1616,354,175.68,398.65,1,-1,-1,-1
27,17,312,500,30.903,70.127,1,-1,-1,-1
27,18,1835,557,26.0,59.0,1,-1,-1,-1
27,19,-52,254,270.83,614.58,1,-1,-1,-1
27,20,1831,557,26.0,59.0,1,-1,-1,-1
27,21,1562,381,175.68,398.65,1,-1,-1,-1
28,1,1831,357,79.918,181.35,1,-1,-1,-1
28,2,1349,490,73.864,167.61,1,-1,-1,-1
28,5,1670,381,175.68,398.65,1,-1,-1,-1
28,11,1308,461,87.838,199.32,1,-1,-1,-1
28,12,107,565,146.62,332.71,1,-1,-1,-1
28,14,1840,532,36.723,83.333,1,-1,-1,-1
28,16,1616,354,175.68,398.65,1,-1,-1,-1
28,17,312,500,30.903,70.127,1,-1,-1,-1
28,18,1835,557,26.0,59.0,1,-1,-1,-1
28,19,31,254,270.83,614.58,1,-1,-1,-1
28,20,1798,489,52.0,118.0,1,-1,-1,-1
28,21,1562,381,175.68,398.65,1,-1,-1,-1
29,1,1767,325,189.32,429.61,1,-1,-1,-1
29,2,1349,490,73.864,167.61,1,-1,-1,-1
29,5,1689,430,146.62,332.71,1,-1,-1,-1
29,11,1308,461,87.838,199.32,1,-1,-1,-1
29,12,107,565,146.62,332.71,1,-1,-1,-1
29,14,1840,532,36.723,83.333,1,-1,-1,-1
29,16,1619,371,159.84,362.7,1,-1,-1,-1
29,17,312,500,30.903,70.127,1,-1,-1,-1
29,18,1835,557,26.0,59.0,1,-1,-1,-1
29,19,31,254,270.83,614.58,1,-1,-1,-1
29,20,1798,489,52.0,118.0,1,-1,-1,-1
29,21,1569,396,159.84,362.7,1,-1,-1,-1
30,1,1821,526,103.17,234.13,1,-1,-1,-1
30,2,1339,480,79.918,181.35,1,-1,-1,-1
30,5,1757,513,61.514,139.59,1,-1,-1,-1
30,11,1281,431,103.17,234.13,1,-1,-1,-1
30,12,107,565,146.62,332.71,1,-1,-1,-1
30,16,1616,354,175.68,398.65,1,-1,-1,-1
30,17,312,500,30.903,70.127,1,-1,-1,-1
30,18,1835,557,26.0,59.0,1,-1,-1,-1
30,19,31,254,270.83,614.58,1,-1,-1,-1
30,20,1810,533,30.903,70.127,1,-1,-1,-1
30,21,1562,381,175.68,398.65,1,-1,-1,-1
31,1,1821,526,103.17,234.13,1,-1,-1,-1
31,2,1326,479,73.864,167.61,1,-1,-1,-1
31,5,1829,542,94.66,214.81,1,-1,-1,-1
31,11,1349,490,73.864,167.61,1,-1,-1,-1
31,12,107,565,146.62,332.71,1,-1,-1,-1
31,16,1616,354,175.68,398.65,1,-1,-1,-1
31,19,31,254,270.83,614.58,1,-1,-1,-1
31,20,1815,549,26.0,59.0,1,-1,-1,-1
31,21,1562,381,175.68,398.65,1,-1,-1,-1
31,22,1873,374,36.723,83.333,1,-1,-1,-1
32,1,1821,526,103.17,234.13,1,-1,-1,-1
32,2,1308,461,87.838,199.32,1,-1,-1,-1
32,5,1752,290,207.45,470.74,1,-1,-1,-1
32,11,1349,490,73.864,167.61,1,-1,-1,-1
32,16,1619,396,159.84,362.7,1,-1,-1,-1
32,19,127,688,94.66,214.81,1,-1,-1,-1
32,20,1815,549,26.0,59.0,1,-1,-1,-1
32,21,1689,430,146.62,332.71,1,-1,-1,-1
32,22,1873,374,36.723,83.333,1,-1,-1,-1
33,1,1821,526,103.17,234.13,1,-1,-1,-1
33,2,1295,461,87.838,199.32,1,-1,-1,-1
33,5,1692,420,159.84,362.7,1,-1,-1,-1
33,11,1339,480,79.918,181.35,1,-1,-1,-1
33,16,1616,354,175.68,398.65,1,-1,-1,-1
33,19,127,688,94.66,214.81,1,-1,-1,-1
33,20,1815,549,26.0,59.0,1,-1,-1,-1
33,21,1752,290,207.45,470.74,1,-1,-1,-1
33,22,1873,374,36.723,83.333,1,-1,-1,-1
33,23,73,254,270.83,614.58,1,-1,-1,-1
34,1,1821,526,103.17,234.13,1,-1,-1,-1
34,2,1308,461,87.838,199.32,1,-1,-1,-1
34,5,1692,396,159.84,362.7,1,-1,-1,-1
34,11,1349,490,73.864,167.61,1,-1,-1,-1
34,16,1616,354,175.68,398.65,1,-1,-1,-1
34,19,127,688,94.66,214.81,1,-1,-1,-1
34,20,1815,549,26.0,59.0,1,-1,-1,-1
34,21,1752,290,207.45,470.74,1,-1,-1,-1
34,22,1873,374,36.723,83.333,1,-1,-1,-1
34,23,73,254,270.83,614.58,1,-1,-1,-1
35,2,1308,461,87.838,199.32,1,-1,-1,-1
35,5,1670,381,175.68,398.65,1,-1,-1,-1
35,11,1349,490,73.864,167.61,1,-1,-1,-1
35,16,1616,354,175.68,398.65,1,-1,-1,-1
35,19,127,688,94.66,214.81,1,-1,-1,-1
35,20,1815,549,26.0,59.0,1,-1,-1,-1
35,21,1752,290,207.45,470.74,1,-1,-1,-1
35,22,1873,374,36.723,83.333,1,-1,-1,-1
35,23,135,647,113.37,257.27,1,-1,-1,-1
36,2,1308,461,87.838,199.32,1,-1,-1,-1
36,5,1670,381,175.68,398.65,1,-1,-1,-1
36,11,1349,490,73.864,167.61,1,-1,-1,-1
36,16,1616,354,175.68,398.65,1,-1,-1,-1
36,19,127,688,94.66,214.81,1,-1,-1,-1
36,21,1752,290,207.45,470.74,1,-1,-1,-1
36,23,135,647,113.37,257.27,1,-1,-1,-1
36,24,145,713,79.918,181.35,1,-1,-1,-1
37,2,1310,545,52.0,118.0,1,-1,-1,-1
37,5,1670,381,175.68,398.65,1,-1,-1,-1
37,11,1349,490,73.864,167.61,1,-1,-1,-1
37,16,1616,354,175.68,398.65,1,-1,-1,-1
37,21,1752,290,207.45,470.74,1,-1,-1,-1
37,23,135,647,113.37,257.27,1,-1,-1,-1
37,24,145,713,79.918,181.35,1,-1,-1,-1
37,25,1332,463,33.737,76.557,1,-1,-1,-1
38,2,1310,545,52.0,118.0,1,-1,-1,-1
38,5,1670,381,175.68,398.65,1,-1,-1,-1
38,11,1349,490,73.864,167.61,1,-1,-1,-1
38,16,1616,354,175.68,398.65,1,-1,-1,-1
38,21,1752,290,207.45,470.74,1,-1,-1,-1
38,23,135,647,113.37,257.27,1,-1,-1,-1
38,24,155,669,103.17,234.13,1,-1,-1,-1
38,25,1308,461,87.838,199.32,1,-1,-1,-1
38,26,100,490,113.37,257.27,1,-1,-1,-1
39,2,1310,545,52.0,118.0,1,-1,-1,-1
39,5,1670,381,175.68,398.65,1,-1,-1,-1
39,11,1349,490,73.864,167.61,1,-1,-1,-1
39,16,1616,381,175.68,398.65,1,-1,-1,-1
39,21,1752,290,207.45,470.74,1,-1,-1,-1
39,23,135,647,113.37,257.27,1,-1,-1,-1
39,24,155,669,103.17,234.13,1,-1,-1,-1
39,25,1308,461,87.838,199.32,1,-1,-1,-1
39,26,100,490,113.37,257.27,1,-1,-1,-1
40,2,1310,545,52.0,118.0,1,-1,-1,-1
40,5,1670,381,175.68,398.65,1,-1,-1,-1
40,11,1349,490,73.864,167.61,1,-1,-1,-1
40,16,1622,354,189.32,429.61,1,-1,-1,-1
40,21,1752,290,207.45,470.74,1,-1,-1,-1
40,24,155,669,103.17,234.13,1,-1,-1,-1
40,25,1310,545,52.0,118.0,1,-1,-1,-1
40,26,100,490,113.37,257.27,1,-1,-1,-1
40,27,329,543,135.42,307.29,1,-1,-1,-1
41,2,1310,545,52.0,118.0,1,-1,-1,-1
41,5,1670,381,175.68,398.65,1,-1,-1,-1
41,11,1349,490,73.864,167.61,1,-1,-1,-1
41,16,1622,354,189.32,429.61,1,-1,-1,-1
41,21,1752,290,207.45,470.74,1,-1,-1,-1
41,24,155,669,103.17,234.13,1,-1,-1,-1
41,25,1310,545,52.0,118.0,1,-1,-1,-1
41,26,100,490,113.37,257.27,1,-1,-1,-1
41,27,333,543,146.62,332.71,1,-1,-1,-1
42,2,1308,461,87.838,199.32,1,-1,-1,-1
42,5,1564,325,189.32,429.61,1,-1,-1,-1
42,11,1349,490,73.864,167.61,1,-1,-1,-1
42,16,1622,354,189.32,429.61,1,-1,-1,-1
42,21,1752,290,207.45,470.74,1,-1,-1,-1
42,24,155,669,103.17,234.13,1,-1,-1,-1
42,25,1310,545,52.0,118.0,1,-1,-1,-1
42,26,100,490,113.37,257.27,1,-1,-1,-1
42,27,236,248,226.74,514.53,1,-1,-1,-1
43,2,1308,461,87.838,199.32,1,-1,-1,-1
43,5,1564,325,189.32,429.61,1,-1,-1,-1
43,11,1349,490,73.864,167.61,1,-1,-1,-1
43,16,1616,381,175.68,398.65,1,-1,-1,-1
43,21,1752,290,207.45,470.74,1,-1,-1,-1
43,25,1310,537,52.0,118.0,1,-1,-1,-1
43,26,100,490,113.37,257.27,1,-1,-1,-1
43,27,259,275,250.0,567.31,1,-1,-1,-1
44,2,1308,461,87.838,199.32,1,-1,-1,-1
44,5,1564,325,189.32,429.61,1,-1,-1,-1
44,11,1349,490,73.864,167.61,1,-1,-1,-1
44,16,1593,354,189.32,429.61,1,-1,-1,-1
44,21,1737,283,226.74,514.53,1,-1,-1,-1
44,25,1310,537,52.0,118.0,1,-1,-1,-1
44,27,497,515,33.737,76.557,1,-1,-1,-1
45,2,1308,461,87.838,199.32,1,-1,-1,-1
45,5,1622,354,189.32,429.61,1,-1,-1,-1
45,11,1349,490,73.864,167.61,1,-1,-1,-1
45,16,1564,325,189.32,429.61,1,-1,-1,-1
45,21,1752,290,207.45,470.74,1,-1,-1,-1
45,25,1315,545,47.794,108.46,1,-1,-1,-1
45,27,497,515,33.737,76.557,1,-1,-1,-1
46,2,1308,461,87.838,199.32,1,-1,-1,-1
46,5,1670,381,175.68,398.65,1,-1,-1,-1
46,11,1349,490,73.864,167.61,1,-1,-1,-1
46,16,1593,354,189.32,429.61,1,-1,-1,-1
46,21,1752,290,207.45,470.74,1,-1,-1,-1
46,25,1315,545,47.794,108.46,1,-1,-1,-1
46,27,497,515,33.737,76.557,1,-1,-1,-1
46,28,512,494,33.737,76.557,1,-1,-1,-1
47,2,1308,461,87.838,199.32,1,-1,-1,-1
47,5,1670,381,175.68,398.65,1,-1,-1,-1
47,11,1349,490,73.864,167.61,1,-1,-1,-1
47,16,1593,354,189.32,429.61,1,-1,-1,-1
47,21,1737,283,226.74,514.53,1,-1,-1,-1
47,25,1315,545,47.794,108.46,1,-1,-1,-1
47,27,497,515,33.737,76.557,1,-1,-1,-1
47,28,523,489,33.737,76.557,1,-1,-1,-1
47,29,338,519,159.84,362.7,1,-1,-1,-1
47,30,452,399,73.864,167.61,1,-1,-1,-1
47,31,1378,510,67.474,153.11,1,-1,-1,-1
48,2,1308,461,87.838,199.32,1,-1,-1,-1
48,5,1670,354,175.68,398.65,1,-1,-1,-1
48,11,1349,490,73.864,167.61,1,-1,-1,-1
48,16,1593,354,189.32,429.61,1,-1,-1,-1
48,21,1737,283,226.74,514.53,1,-1,-1,-1
48,25,1315,545,47.794,108.46,1,-1,-1,-1
48,27,497,515,33.737,76.557,1,-1,-1,-1
48,28,523,489,33.737,76.557,1,-1,-1,-1
48,29,323,254,270.83,614.58,1,-1,-1,-1
48,30,452,399,73.864,167.61,1,-1,-1,-1
48,31,1378,510,67.474,153.11,1,-1,-1,-1
49,2,1308,461,87.838,199.32,1,-1,-1,-1
49,5,1670,354,175.68,398.65,1,-1,-1,-1
49,11,1349,490,73.864,167.61,1,-1,-1,-1
49,16,1593,354,189.32,429.61,1,-1,-1,-1
49,21,1752,290,207.45,470.74,1,-1,-1,-1
49,25,1315,545,47.794,108.46,1,-1,-1,-1
49,28,523,489,33.737,76.557,1,-1,-1,-1
49,29,336,236,250.0,567.31,1,-1,-1,-1
49,30,452,399,73.864,167.61,1,-1,-1,-1
49,31,1378,510,67.474,153.11,1,-1,-1,-1
49,32,107,494,103.17,234.13,1,-1,-1,-1
50,2,1308,461,87.838,199.32,1,-1,-1,-1
50,5,1670,381,175.68,398.65,1,-1,-1,-1
50,11,1349,490,73.864,167.61,1,-1,-1,-1
50,16,1593,354,189.32,429.61,1,-1,-1,-1
50,21,1737,283,226.74,514.53,1,-1,-1,-1
50,25,1315,545,47.794,108.46,1,-1,-1,-1
50,28,523,489,33.737,76.557,1,-1,-1,-1
50,29,374,275,250.0,567.31,1,-1,-1,-1
50,30,452,399,73.864,167.61,1,-1,-1,-1
50,31,1378,510,67.474,153.11,1,-1,-1,-1
50,32,107,494,103.17,234.13,1,-1,-1,-1
51,2,1308,461,87.838,199.32,1,-1,-1,-1
51,5,1643,381,175.68,398.65,1,-1,-1,-1
51,11,1349,490,73.864,167.61,1,-1,-1,-1
51,16,1564,354,189.32,429.61,1,-1,-1,-1
51,21,1737,283,226.74,514.53,1,-1,-1,-1
51,25,1315,545,47.794,108.46,1,-1,-1,-1
51,28,523,489,33.737,76.557,1,-1,-1,-1
51,29,374,275,250.0,567.31,1,-1,-1,-1
51,30,452,399,73.864,167.61,1,-1,-1,-1
51,31,1378,510,67.474,153.11,1,-1,-1,-1
51,32,107,494,103.17,234.13,1,-1,-1,-1
52,2,1308,461,87.838,199.32,1,-1,-1,-1
52,5,1670,381,175.68,398.65,1,-1,-1,-1
52,11,1349,490,73.864,167.61,1,-1,-1,-1
52,16,1593,354,189.32,429.61,1,-1,-1,-1
52,21,1737,283,226.74,514.53,1,-1,-1,-1
52,25,1315,545,47.794,108.46,1,-1,-1,-1
52,29,374,275,250.0,567.31,1,-1,-1,-1
52,32,107,494,103.17,234.13,1,-1,-1,-1
53,2,1308,461,87.838,199.32,1,-1,-1,-1
53,5,1651,383,189.32,429.61,1,-1,-1,-1
53,11,1349,490,73.864,167.61,1,-1,-1,-1
53,16,1593,354,189.32,429.61,1,-1,-1,-1
53,21,1737,283,226.74,514.53,1,-1,-1,-1
53,25,1315,545,47.794,108.46,1,-1,-1,-1
53,29,556,437,56.686,128.63,1,-1,-1,-1
53,32,107,494,103.17,234.13,1,-1,-1,-1
54,2,1308,461,87.838,199.32,1,-1,-1,-1
54,5,1651,383,189.32,429.61,1,-1,-1,-1
54,11,1349,490,73.864,167.61,1,-1,-1,-1
54,16,1593,354,189.32,429.61,1,-1,-1,-1
54,21,1737,283,226.74,514.53,1,-1,-1,-1
54,25,1315,545,47.794,108.46,1,-1,-1,-1
54,29,556,437,56.686,128.63,1,-1,-1,-1
54,32,107,494,103.17,234.13,1,-1,-1,-1
54,33,13,490,113.37,257.27,1,-1,-1,-1
55,2,1308,461,87.838,199.32,1,-1,-1,-1
55,5,1622,354,189.32,429.61,1,-1,-1,-1
55,11,1349,490,73.864,167.61,1,-1,-1,-1
55,16,1528,322,207.45,470.74,1,-1,-1,-1
55,21,1737,283,226.74,514.53,1,-1,-1,-1
55,25,1315,545,47.794,108.46,1,-1,-1,-1
55,29,556,437,56.686,128.63,1,-1,-1,-1
55,32,107,494,103.17,234.13,1,-1,-1,-1
55,33,13,490,113.37,257.27,1,-1,-1,-1
55,34,582,498,146.62,332.71,1,-1,-1,-1
56,2,1308,461,87.838,199.32,1,-1,-1,-1
56,5,1643,408,175.68,398.65,1,-1,-1,-1
56,11,1349,490,73.864,167.61,1,-1,-1,-1
56,16,1564,354,189.32,429.61,1,-1,-1,-1
56,21,1702,283,226.74,514.53,1,-1,-1,-1
